     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  60 09:57:37       14.074351       0.0052       0.0000       0.0002     461.9640
Sella  61 09:57:38       14.073583       0.0052       0.0000       0.0001     462.6448
Sella  62 09:57:38       14.072892       0.0052       0.0000       0.0001     463.2596
Sella  63 09:57:39       14.072270       0.0052       0.0000       0.0001     463.8211
Sella  64 09:57:40       14.071710       0.0052       0.0000       0.0001     464.3233
Sella  65 09:57:41       14.071206       0.0052       0.0000       0.0001     464.7690
Sella  66 09:57:42       14.070741       0.0052       0.0000       0.0001     465.0547
Sella  67 09:57:43       14.070275       0.0052       0.0000       0.0001     465.1091
Sella  68 09:57:44       14.069810       0.0052       0.0000       0.0001     465.5558
Sella  69 09:57:45       14.069345       0.0052       0.0000       0.0001     466.0151
Sella  70 09:57:46       14.068880       0.0052       0.0000       0.0001     466.4699
Sella  71 09:57:47       14.068414       0.0052       0.0000       0.0001     466.9198
Sella  72 09:57:48       14.067949       0.0052       0.0000       0.0001     467.3748
Sella  73 09:57:48       14.067484       0.0052       0.0000       0.0001     467.8336
Sella  74 09:57:49       14.067019       0.0052       0.0000       0.0001     468.2936
Sella  75 09:57:50       14.066554       0.0052       0.0000       0.0001     468.7439
Sella  76 09:57:51       14.066089       0.0052       0.0000       0.0001     469.2084
Sella  77 09:57:52       14.065624       0.0052       0.0000       0.0001     469.6695
Sella  78 09:57:53       14.065159       0.0051       0.0000       0.0001     470.1298
Sella  79 09:57:54       14.064694       0.0051       0.0000       0.0001     470.5913
Sella  80 09:57:55       14.064230       0.0051       0.0000       0.0001     471.0653
Sella  81 09:57:56       14.063765       0.0051       0.0000       0.0001     471.5246
Sella  82 09:57:57       14.063300       0.0051       0.0000       0.0001     471.9852
Sella  83 09:57:57       14.062835       0.0051       0.0000       0.0001     472.4539
Sella  84 09:57:58       14.062370       0.0051       0.0000       0.0001     472.9246
Sella  85 09:57:59       14.061906       0.0051       0.0000       0.0001     473.3881
Sella  86 09:58:00       14.061441       0.0051       0.0000       0.0001     473.8520
Sella  87 09:58:01       14.060976       0.0051       0.0000       0.0001     474.3199
Sella  88 09:58:02       14.060512       0.0051       0.0000       0.0001     474.7942
Sella  89 09:58:03       14.060047       0.0051       0.0000       0.0001     475.2660
Sella  90 09:58:04       14.059583       0.0051       0.0000       0.0001     475.7357
Sella  91 09:58:04       14.059118       0.0051       0.0000       0.0001     476.2118
Sella  92 09:58:05       14.058654       0.0051       0.0000       0.0001     476.6833
Sella  93 09:58:06       14.058189       0.0051       0.0000       0.0001     477.1526
Sella  94 09:58:07       14.057725       0.0051       0.0000       0.0001     477.6311
Sella  95 09:58:08       14.057261       0.0051       0.0000       0.0001     478.1062
Sella  96 09:58:09       14.056796       0.0051       0.0000       0.0001     478.5835
Sella  97 09:58:10       14.056332       0.0051       0.0000       0.0001     479.0660
Sella  98 09:58:11       14.055868       0.0050       0.0000       0.0001     479.5367
Sella  99 09:58:11       14.055403       0.0050       0.0000       0.0001     480.0229
Sella 100 09:58:12       14.054939       0.0050       0.0000       0.0001     480.5045
