     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  86 08:10:08       13.474287       0.0106       0.0000       0.0001     -35.4268
Sella  87 08:10:09       13.474352       0.0106       0.0000       0.0001     -35.3739
Sella  88 08:10:10       13.474418       0.0106       0.0000       0.0001     -35.3202
Sella  89 08:10:11       13.474484       0.0106       0.0000       0.0001     -35.2691
Sella  90 08:10:11       13.474549       0.0106       0.0000       0.0001     -35.2154
Sella  91 08:10:12       13.474615       0.0106       0.0000       0.0001     -35.1635
Sella  92 08:10:13       13.474680       0.0106       0.0000       0.0001     -35.1107
Sella  93 08:10:14       13.474745       0.0106       0.0000       0.0001     -35.0578
Sella  94 08:10:15       13.474810       0.0106       0.0000       0.0001     -35.0048
Sella  95 08:10:16       13.474875       0.0106       0.0000       0.0001     -34.9519
Sella  96 08:10:17       13.474940       0.0106       0.0000       0.0001     -34.8984
Sella  97 08:10:18       13.475005       0.0106       0.0000       0.0001     -34.8446
Sella  98 08:10:19       13.475070       0.0106       0.0000       0.0001     -34.7919
Sella  99 08:10:20       13.475135       0.0106       0.0000       0.0001     -34.7401
Sella 100 08:10:20       13.475199       0.0106       0.0000       0.0001     -34.6855
