     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  39 07:30:58       83.637765       0.1559       0.0010       0.0967       0.9136
Sella  40 07:30:59       83.617709       0.1484       0.0011       0.0967       0.9369
Sella  41 07:31:01       83.598701       0.1397       0.0011       0.0967       0.9531
Sella  42 07:31:02       83.580863       0.1298       0.0012       0.0967       0.9651
Sella  43 07:31:03       83.564245       0.1192       0.0012       0.1112       0.9748
Sella  44 07:31:05       83.544194       0.1066       0.0017       0.1279       1.0024
Sella  45 07:31:06       83.522956       0.0927       0.0023       0.1470       1.0093
Sella  46 07:31:07       83.500830       0.0783       0.0032       0.1691       1.0256
Sella  47 07:31:08       83.478199       0.0667       0.0043       0.1691       1.0472
Sella  48 07:31:10       83.464693       0.0698       0.0045       0.1691       1.1636
Sella  49 07:31:11       83.452861       0.0712       0.0046       0.1691       1.4186
Sella  50 07:31:12       83.441771       0.0796       0.0047       0.1691       2.3844
Sella  51 07:31:14       83.438132       0.0996       0.0035       0.1293      -1.0106
Sella  52 07:31:15       83.428586       0.0904       0.0028       0.1164      -3.4936
Sella  53 07:31:16       83.409882       0.1208       0.0022       0.1164      16.4713
Sella  54 07:31:18       83.383517       0.1464       0.0022       0.1164      12.9650
Sella  55 07:31:19       83.314975       0.2017       0.0024       0.1164       6.3180
Sella  56 07:31:20       83.301792       0.1725       0.0024       0.1164       1.8778
Sella  57 07:31:22       83.205415       0.0949       0.0029       0.1164      12.0765
Sella  58 07:31:23       83.175846       0.0528       0.0031       0.1164      37.1465
Sella  59 07:31:24       83.401869       0.0464       0.0005       0.1164      31.0110
Sella  60 07:31:26       83.170866       0.0464       0.0030       0.1164      43.6643
Sella  61 07:31:27       83.433518       0.0407       0.0001       0.1164      67.7233
Sella  62 07:31:28       82.986214       0.0597       0.0050       0.1164      52.4427
Sella  63 07:31:30       83.074771       0.0410       0.0040       0.0884    -217.4603
Sella  64 07:31:31       83.434077       0.0323       0.0001       0.0233     146.2884
Sella  65 07:31:32       83.441966       0.0314       0.0001       0.0209      -7.5253
Sella  66 07:31:33       83.441601       0.0251       0.0001       0.0209       0.4622
Sella  67 07:31:35       83.440612       0.0193       0.0001       0.0209       1.4869
Sella  68 07:31:36       83.439858       0.0149       0.0001       0.0209       1.4156
Sella  69 07:31:37       83.439291       0.0117       0.0001       0.0209       1.4665
Sella  70 07:31:39       83.438943       0.0102       0.0001       0.0209       1.3025
Sella  71 07:31:40       83.438577       0.0099       0.0001       0.0209       2.2526
Sella  72 07:31:41       83.438037       0.0102       0.0001       0.0209       6.6271
Sella  73 07:31:42       83.439091       0.0100       0.0000       0.0209       4.8241
Sella  74 07:31:44       83.437120       0.0094       0.0001       0.0209       8.9877
Sella  75 07:31:45       83.438560       0.0085       0.0000       0.0209       9.4327
Sella  76 07:31:46       83.438844       0.0076       0.0000       0.0209      25.8916
Sella  77 07:31:48       83.439935       0.0063       0.0000       0.0209      14.9267
Sella  78 07:31:49       83.440159       0.0048       0.0000       0.0209      40.8644
Sella  79 07:31:50       83.440314       0.0034       0.0000       0.0209      28.5340
Sella  80 07:31:51       83.440314       0.0031       0.0000       0.0027      -0.0276
Sella  81 07:31:53       83.440273       0.0033       0.0000       0.0027       6.6019
Sella  82 07:31:54       83.440231       0.0034       0.0000       0.0027       5.0946
Sella  83 07:31:55       83.440222       0.0032       0.0000       0.0027       1.1459
Sella  84 07:31:57       83.440218       0.0037       0.0000       0.0027       0.4393
Sella  85 07:31:58       83.440211       0.0039       0.0000       0.0031       0.9810
Sella  86 07:31:59       83.440172       0.0042       0.0000       0.0031       4.1874
Sella  87 07:32:00       83.440166       0.0043       0.0000       0.0031       0.8954
Sella  88 07:32:01       83.440171       0.0045       0.0000       0.0028      -0.7892
Sella  89 07:32:03       83.440204       0.0045       0.0000       0.0025      -9.2757
Sella  90 07:32:04       83.440231       0.0045       0.0000       0.0022      -7.4813
Sella  91 07:32:05       83.440245       0.0045       0.0000       0.0020      -3.9756
Sella  92 07:32:06       83.440249       0.0044       0.0000       0.0018      -1.0356
Sella  93 07:32:07       83.440247       0.0042       0.0000       0.0018       0.5817
Sella  94 07:32:09       83.440240       0.0040       0.0000       0.0018       1.2605
Sella  95 07:32:10       83.440231       0.0037       0.0000       0.0018       1.4479
Sella  96 07:32:11       83.440222       0.0034       0.0000       0.0018       1.4312
Sella  97 07:32:12       83.440214       0.0030       0.0000       0.0018       1.2771
Sella  98 07:32:14       83.440206       0.0026       0.0000       0.0018       1.0793
Sella  99 07:32:15       83.440200       0.0023       0.0000       0.0018       0.9080
Sella 100 07:32:16       83.440194       0.0019       0.0000       0.0018       0.8057
