     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  68 05:15:28       17.534059       0.0032       0.0000       0.0001    -195.9063
Sella  69 05:15:29       17.534175       0.0032       0.0000       0.0001    -195.2971
Sella  70 05:15:30       17.534290       0.0032       0.0000       0.0001    -194.6358
Sella  71 05:15:31       17.534405       0.0032       0.0000       0.0001    -194.1007
Sella  72 05:15:32       17.534519       0.0032       0.0000       0.0001    -193.5256
Sella  73 05:15:33       17.534634       0.0032       0.0000       0.0001    -192.8739
Sella  74 05:15:34       17.534748       0.0032       0.0000       0.0001    -192.2691
Sella  75 05:15:35       17.534861       0.0032       0.0000       0.0001    -191.6618
Sella  76 05:15:36       17.534975       0.0032       0.0000       0.0001    -191.0728
Sella  77 05:15:36       17.535088       0.0032       0.0000       0.0001    -190.4666
Sella  78 05:15:37       17.535200       0.0032       0.0000       0.0001    -189.9013
Sella  79 05:15:38       17.535313       0.0032       0.0000       0.0001    -189.3318
Sella  80 05:15:39       17.535425       0.0032       0.0000       0.0001    -188.7174
Sella  81 05:15:40       17.535537       0.0032       0.0000       0.0001    -188.1542
Sella  82 05:15:41       17.535648       0.0032       0.0000       0.0001    -187.5775
Sella  83 05:15:42       17.535760       0.0032       0.0000       0.0001    -186.9499
Sella  84 05:15:43       17.535871       0.0033       0.0000       0.0001    -186.4217
Sella  85 05:15:44       17.535981       0.0033       0.0000       0.0001    -185.8245
Sella  86 05:15:45       17.536092       0.0033       0.0000       0.0001    -185.2632
Sella  87 05:15:45       17.536202       0.0033       0.0000       0.0001    -184.6988
Sella  88 05:15:46       17.536312       0.0033       0.0000       0.0001    -184.1168
Sella  89 05:15:47       17.536421       0.0033       0.0000       0.0001    -183.5517
Sella  90 05:15:48       17.536530       0.0033       0.0000       0.0001    -182.9886
Sella  91 05:15:49       17.536639       0.0033       0.0000       0.0001    -182.4024
Sella  92 05:15:50       17.536748       0.0033       0.0000       0.0001    -181.8415
Sella  93 05:15:51       17.536856       0.0033       0.0000       0.0001    -181.3290
Sella  94 05:15:52       17.536964       0.0033       0.0000       0.0001    -180.7612
Sella  95 05:15:53       17.537072       0.0033       0.0000       0.0001    -180.2024
Sella  96 05:15:54       17.537180       0.0033       0.0000       0.0001    -179.6515
Sella  97 05:15:55       17.537287       0.0033       0.0000       0.0001    -178.9726
Sella  98 05:15:56       17.537394       0.0033       0.0000       0.0001    -178.5864
Sella  99 05:15:56       17.537501       0.0033       0.0000       0.0001    -177.9894
Sella 100 05:15:57       17.537607       0.0033       0.0000       0.0001    -177.4532
