     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  33 05:15:09       16.709017       0.0402       0.0000       0.0014     -46.8684
Sella  34 05:15:11       16.712497       0.0400       0.0000       0.0013     -46.8547
Sella  35 05:15:12       16.715613       0.0397       0.0000       0.0011     -46.8393
Sella  36 05:15:13       16.718403       0.0395       0.0000       0.0010     -46.8260
Sella  37 05:15:15       16.720903       0.0394       0.0000       0.0009     -46.8127
Sella  38 05:15:16       16.723144       0.0392       0.0000       0.0008     -46.7999
Sella  39 05:15:17       16.725154       0.0391       0.0000       0.0008     -46.7880
Sella  40 05:15:19       16.726957       0.0389       0.0000       0.0007     -46.7760
Sella  41 05:15:20       16.728575       0.0388       0.0000       0.0006     -46.7670
Sella  42 05:15:22       16.730028       0.0387       0.0000       0.0005     -46.7573
Sella  43 05:15:23       16.731332       0.0386       0.0000       0.0005     -46.7492
Sella  44 05:15:24       16.732503       0.0385       0.0000       0.0004     -46.7413
Sella  45 05:15:26       16.733555       0.0384       0.0000       0.0004     -46.7351
Sella  46 05:15:27       16.734500       0.0384       0.0000       0.0004     -46.7293
Sella  47 05:15:29       16.735349       0.0383       0.0000       0.0003     -46.7248
Sella  48 05:15:30       16.736112       0.0383       0.0000       0.0003     -46.7205
Sella  49 05:15:32       16.736798       0.0382       0.0000       0.0003     -46.7176
Sella  50 05:15:33       16.737415       0.0382       0.0000       0.0002     -46.7144
Sella  51 05:15:35       16.737970       0.0381       0.0000       0.0002     -46.7125
Sella  52 05:15:36       16.738468       0.0381       0.0000       0.0002     -46.7113
Sella  53 05:15:37       16.738917       0.0381       0.0000       0.0002     -46.7098
Sella  54 05:15:39       16.739320       0.0380       0.0000       0.0002     -46.7092
Sella  55 05:15:40       16.739683       0.0380       0.0000       0.0001     -46.7084
Sella  56 05:15:42       16.740009       0.0380       0.0000       0.0001     -46.7087
Sella  57 05:15:43       16.740302       0.0380       0.0000       0.0001     -46.7086
Sella  58 05:15:44       16.740567       0.0379       0.0000       0.0001     -46.7087
Sella  59 05:15:46       16.740804       0.0379       0.0000       0.0001     -46.7084
Sella  60 05:15:47       16.741037       0.0379       0.0000       0.0001     -46.7075
Sella  61 05:15:48       16.741270       0.0379       0.0000       0.0001     -46.7073
Sella  62 05:15:50       16.741503       0.0379       0.0000       0.0001     -46.7075
Sella  63 05:15:51       16.741736       0.0378       0.0000       0.0001     -46.7084
Sella  64 05:15:52       16.741969       0.0378       0.0000       0.0001     -46.7088
Sella  65 05:15:54       16.742202       0.0378       0.0000       0.0001     -46.7095
Sella  66 05:15:55       16.742434       0.0378       0.0000       0.0001     -46.7099
Sella  67 05:15:56       16.742667       0.0378       0.0000       0.0001     -46.7111
Sella  68 05:15:58       16.742899       0.0378       0.0000       0.0001     -46.7117
Sella  69 05:15:59       16.743132       0.0377       0.0000       0.0001     -46.7122
Sella  70 05:16:00       16.743364       0.0377       0.0000       0.0001     -46.7127
Sella  71 05:16:02       16.743596       0.0377       0.0000       0.0001     -46.7144
Sella  72 05:16:03       16.743828       0.0377       0.0000       0.0001     -46.7149
Sella  73 05:16:04       16.744060       0.0377       0.0000       0.0001     -46.7149
Sella  74 05:16:05       16.744292       0.0377       0.0000       0.0001     -46.7166
Sella  75 05:16:07       16.744524       0.0376       0.0000       0.0001     -46.7171
Sella  76 05:16:08       16.744756       0.0376       0.0000       0.0001     -46.7178
Sella  77 05:16:09       16.744987       0.0376       0.0000       0.0001     -46.7182
Sella  78 05:16:11       16.745219       0.0376       0.0000       0.0001     -46.7196
Sella  79 05:16:12       16.745450       0.0376       0.0000       0.0001     -46.7210
Sella  80 05:16:13       16.745682       0.0376       0.0000       0.0001     -46.7213
Sella  81 05:16:14       16.745913       0.0375       0.0000       0.0001     -46.7220
Sella  82 05:16:16       16.746144       0.0375       0.0000       0.0001     -46.7233
Sella  83 05:16:17       16.746375       0.0375       0.0000       0.0001     -46.7239
Sella  84 05:16:19       16.746606       0.0375       0.0000       0.0001     -46.7245
Sella  85 05:16:20       16.746837       0.0375       0.0000       0.0001     -46.7258
Sella  86 05:16:21       16.747068       0.0375       0.0000       0.0001     -46.7265
Sella  87 05:16:22       16.747299       0.0374       0.0000       0.0001     -46.7273
Sella  88 05:16:24       16.747530       0.0374       0.0000       0.0001     -46.7283
Sella  89 05:16:25       16.747760       0.0374       0.0000       0.0001     -46.7296
Sella  90 05:16:26       16.747991       0.0374       0.0000       0.0001     -46.7305
Sella  91 05:16:28       16.748221       0.0374       0.0000       0.0001     -46.7307
Sella  92 05:16:29       16.748452       0.0373       0.0000       0.0001     -46.7320
Sella  93 05:16:30       16.748682       0.0373       0.0000       0.0001     -46.7334
Sella  94 05:16:31       16.748912       0.0373       0.0000       0.0001     -46.7334
Sella  95 05:16:33       16.749142       0.0373       0.0000       0.0001     -46.7346
Sella  96 05:16:34       16.749372       0.0373       0.0000       0.0001     -46.7356
Sella  97 05:16:35       16.749602       0.0373       0.0000       0.0001     -46.7369
Sella  98 05:16:36       16.749832       0.0372       0.0000       0.0001     -46.7377
Sella  99 05:16:38       16.750062       0.0372       0.0000       0.0001     -46.7386
Sella 100 05:16:39       16.750291       0.0372       0.0000       0.0001     -46.7394
