     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  32 07:29:04       10.626659       0.0195       0.0000       0.0012     -86.5472
Sella  33 07:29:04       10.629263       0.0193       0.0000       0.0011     -87.4548
Sella  34 07:29:06       10.631608       0.0191       0.0000       0.0010     -88.2681
Sella  35 07:29:07       10.633720       0.0190       0.0000       0.0009     -89.0317
Sella  36 07:29:07       10.635623       0.0189       0.0000       0.0008     -89.7008
Sella  37 07:29:08       10.637337       0.0187       0.0000       0.0007     -90.3282
Sella  38 07:29:09       10.638881       0.0186       0.0000       0.0006     -90.8919
Sella  39 07:29:10       10.640270       0.0186       0.0000       0.0006     -91.3850
Sella  40 07:29:11       10.641522       0.0185       0.0000       0.0005     -91.8610
Sella  41 07:29:12       10.642649       0.0184       0.0000       0.0005     -92.2685
Sella  42 07:29:13       10.643663       0.0183       0.0000       0.0004     -92.6387
Sella  43 07:29:14       10.644577       0.0183       0.0000       0.0004     -92.9861
Sella  44 07:29:15       10.645399       0.0182       0.0000       0.0003     -93.2946
Sella  45 07:29:16       10.646139       0.0182       0.0000       0.0003     -93.5717
Sella  46 07:29:17       10.646805       0.0181       0.0000       0.0003     -93.8215
Sella  47 07:29:18       10.647405       0.0181       0.0000       0.0002     -94.0401
Sella  48 07:29:18       10.647945       0.0180       0.0000       0.0002     -94.2475
Sella  49 07:29:19       10.648431       0.0180       0.0000       0.0002     -94.4355
Sella  50 07:29:20       10.648868       0.0180       0.0000       0.0002     -94.6051
Sella  51 07:29:21       10.649262       0.0180       0.0000       0.0002     -94.7645
Sella  52 07:29:22       10.649617       0.0179       0.0000       0.0001     -94.8801
Sella  53 07:29:23       10.649936       0.0179       0.0000       0.0001     -95.0144
Sella  54 07:29:24       10.650223       0.0179       0.0000       0.0001     -95.1210
Sella  55 07:29:25       10.650481       0.0179       0.0000       0.0001     -95.2165
Sella  56 07:29:26       10.650714       0.0179       0.0000       0.0001     -95.3107
Sella  57 07:29:27       10.650936       0.0178       0.0000       0.0001     -95.4037
Sella  58 07:29:28       10.651158       0.0178       0.0000       0.0001     -95.4773
Sella  59 07:29:29       10.651380       0.0178       0.0000       0.0001     -95.5593
Sella  60 07:29:30       10.651602       0.0178       0.0000       0.0001     -95.6305
Sella  61 07:29:31       10.651824       0.0178       0.0000       0.0001     -95.7279
Sella  62 07:29:31       10.652047       0.0178       0.0000       0.0001     -95.7908
Sella  63 07:29:32       10.652269       0.0178       0.0000       0.0001     -95.8808
Sella  64 07:29:33       10.652491       0.0177       0.0000       0.0001     -95.9733
Sella  65 07:29:34       10.652713       0.0177       0.0000       0.0001     -96.0431
Sella  66 07:29:35       10.652935       0.0177       0.0000       0.0001     -96.1298
Sella  67 07:29:36       10.653157       0.0177       0.0000       0.0001     -96.2104
Sella  68 07:29:37       10.653380       0.0177       0.0000       0.0001     -96.3044
Sella  69 07:29:38       10.653602       0.0177       0.0000       0.0001     -96.3847
Sella  70 07:29:39       10.653824       0.0176       0.0000       0.0001     -96.4672
Sella  71 07:29:40       10.654047       0.0176       0.0000       0.0001     -96.5403
Sella  72 07:29:41       10.654269       0.0176       0.0000       0.0001     -96.6291
Sella  73 07:29:42       10.654491       0.0176       0.0000       0.0001     -96.7222
Sella  74 07:29:42       10.654713       0.0176       0.0000       0.0001     -96.7994
Sella  75 07:29:43       10.654936       0.0176       0.0000       0.0001     -96.8828
Sella  76 07:29:44       10.655158       0.0176       0.0000       0.0001     -96.9671
Sella  77 07:29:45       10.655381       0.0175       0.0000       0.0001     -97.0499
Sella  78 07:29:46       10.655603       0.0175       0.0000       0.0001     -97.1331
Sella  79 07:29:47       10.655825       0.0175       0.0000       0.0001     -97.2176
Sella  80 07:29:48       10.656048       0.0175       0.0000       0.0001     -97.3012
Sella  81 07:29:49       10.656270       0.0175       0.0000       0.0001     -97.3853
Sella  82 07:29:50       10.656493       0.0175       0.0000       0.0001     -97.4691
Sella  83 07:29:51       10.656715       0.0175       0.0000       0.0001     -97.5380
Sella  84 07:29:52       10.656937       0.0174       0.0000       0.0001     -97.6353
Sella  85 07:29:53       10.657160       0.0174       0.0000       0.0001     -97.7146
Sella  86 07:29:53       10.657382       0.0174       0.0000       0.0001     -97.8003
Sella  87 07:29:54       10.657605       0.0174       0.0000       0.0001     -97.8845
Sella  88 07:29:55       10.657827       0.0174       0.0000       0.0001     -97.9726
Sella  89 07:29:56       10.658050       0.0174       0.0000       0.0001     -98.0564
Sella  90 07:29:57       10.658273       0.0174       0.0000       0.0001     -98.1421
Sella  91 07:29:58       10.658495       0.0173       0.0000       0.0001     -98.2257
Sella  92 07:29:59       10.658718       0.0173       0.0000       0.0001     -98.3116
Sella  93 07:30:00       10.658940       0.0173       0.0000       0.0001     -98.4043
Sella  94 07:30:01       10.659163       0.0173       0.0000       0.0001     -98.4695
Sella  95 07:30:02       10.659385       0.0173       0.0000       0.0001     -98.5729
Sella  96 07:30:03       10.659608       0.0173       0.0000       0.0001     -98.6542
Sella  97 07:30:04       10.659831       0.0172       0.0000       0.0001     -98.7339
Sella  98 07:30:05       10.660053       0.0172       0.0000       0.0001     -98.8252
Sella  99 07:30:05       10.660276       0.0172       0.0000       0.0001     -98.9230
Sella 100 07:30:06       10.660499       0.0172       0.0000       0.0001     -98.9974
