     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  80 04:47:17       24.955953       0.0009       0.0000       0.0001   -2012.4873
Sella  81 04:47:18       24.956317       0.0009       0.0000       0.0001   -2014.4510
Sella  82 04:47:20       24.956681       0.0009       0.0000       0.0001   -2016.0619
Sella  83 04:47:21       24.957045       0.0009       0.0000       0.0001   -2018.4278
Sella  84 04:47:22       24.957409       0.0009       0.0000       0.0001   -2020.1966
Sella  85 04:47:23       24.957773       0.0009       0.0000       0.0001   -2021.7018
Sella  86 04:47:24       24.958138       0.0009       0.0000       0.0001   -2023.3647
Sella  87 04:47:25       24.958502       0.0009       0.0000       0.0001   -2025.4029
Sella  88 04:47:26       24.958867       0.0009       0.0000       0.0001   -2026.6816
Sella  89 04:47:28       24.959232       0.0009       0.0000       0.0001   -2028.6013
Sella  90 04:47:29       24.959597       0.0009       0.0000       0.0001   -2030.1650
Sella  91 04:47:30       24.959962       0.0009       0.0000       0.0001   -2031.4181
Sella  92 04:47:31       24.960327       0.0009       0.0000       0.0001   -2033.1358
Sella  93 04:47:32       24.960693       0.0009       0.0000       0.0001   -2034.4874
Sella  94 04:47:33       24.961058       0.0009       0.0000       0.0001   -2035.8818
Sella  95 04:47:34       24.961424       0.0009       0.0000       0.0001   -2037.1885
Sella  96 04:47:36       24.961789       0.0009       0.0000       0.0001   -2038.7001
Sella  97 04:47:37       24.962155       0.0009       0.0000       0.0001   -2039.9322
Sella  98 04:47:38       24.962521       0.0009       0.0000       0.0001   -2041.1135
Sella  99 04:47:39       24.962887       0.0009       0.0000       0.0001   -2042.7600
Sella 100 04:47:41       24.963253       0.0009       0.0000       0.0001   -2043.6130
